cid,character,movement_type,src_slot,dst_slot,animation_hex,predicate_text,source_is_neutral,source_is_stance_root,same_bank,motion_decoded,root_curve_status,cell_count,offensive_cell_count,earliest_offensive_cell_frame,earliest_return_or_guard_frame,earliest_stance_return_frame,earliest_unresolved_recovery_frame,recovery_trust_status,recovery_trust_confidence,target_cid,target_character,target_bank_kind,target_resolution_status,trust_status,trust_score,trust_reason
003,Taki,sidestep_up_candidate,338,504,01C4,(any:up),False,False,True,True,decoded_root_motion,2,2,13,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,338,504,01C4,(any:up),False,False,True,True,decoded_root_motion,2,2,13,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,340,490,0215,(any:up),False,False,True,True,decoded_root_motion,2,2,16,,,,attack_followup_only,confirmed_static_data,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,340,504,01C4,(any:up),False,False,True,True,decoded_root_motion,2,2,13,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,340,504,01C4,(any:up),False,False,True,True,decoded_root_motion,2,2,13,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,369,533,0274,(any:up),False,False,True,True,decoded_root_motion,1,1,41,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,369,533,0274,(any:up),False,False,True,True,decoded_root_motion,1,1,41,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,378,533,0274,(any:up),False,False,True,True,decoded_root_motion,1,1,41,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,378,533,0274,(any:up),False,False,True,True,decoded_root_motion,1,1,41,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,416,533,0274,(any:up),False,False,True,True,decoded_root_motion,1,1,41,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,416,533,0274,(any:up),False,False,True,True,decoded_root_motion,1,1,41,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,418,524,0186,(any:up),False,False,True,True,decoded_root_motion,1,1,12,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,419,522,0185,(any:up),False,False,True,True,decoded_root_motion,1,1,12,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,509,512,01D1,(any:up),False,False,True,True,decoded_root_motion,1,1,15,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,549,524,0186,(any:up),False,False,True,True,decoded_root_motion,1,1,12,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,550,522,0185,(any:up),False,False,True,True,decoded_root_motion,1,1,12,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,2978,477,0148,(any:up),False,False,True,True,decoded_root_motion,2,2,27,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,2978,490,0215,(any:up),False,False,True,True,decoded_root_motion,2,2,16,,,,attack_followup_only,confirmed_static_data,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,2978,504,01C4,(any:up),False,False,True,True,decoded_root_motion,2,2,13,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,2978,504,01C4,(any:up),False,False,True,True,decoded_root_motion,2,2,13,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,2979,477,0148,(any:up),False,False,True,True,decoded_root_motion,2,2,27,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,2979,490,0215,(any:up),False,False,True,True,decoded_root_motion,2,2,16,,,,attack_followup_only,confirmed_static_data,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,2979,504,01C4,(any:up),False,False,True,True,decoded_root_motion,2,2,13,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,2979,504,01C4,(any:up),False,False,True,True,decoded_root_motion,2,2,13,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
003,Taki,sidestep_up_candidate,2984,547,027F,(any:up),False,False,True,True,decoded_root_motion,1,1,37,,,,unknown_from_static_bytecode,unknown,003,Taki,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,back_diagonal,324,333,00F1,(back+up),True,True,True,True,decoded_root_motion,2,2,19,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,148,offensive cells exist and no static return/recovery frame is known
004,Maxi,backstep_candidate,266,267,0283,(any:back),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
004,Maxi,backstep_candidate,257,258,003A,(any:back),True,True,True,True,decoded_root_motion,1,1,13,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,backstep_candidate,266,268,0200,(any:back),True,True,True,True,decoded_root_motion,1,1,16,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,backstep_candidate,298,299,0288,(any:back),True,True,True,True,decoded_root_motion,1,1,15,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,backstep_candidate,357,359,0228,(any:back),True,True,True,True,decoded_root_motion,1,1,18,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,backstep_candidate,455,457,027B,(any:back),True,True,True,True,decoded_root_motion,1,1,27,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,backstep_candidate,2021,1655,1490,(any:back),True,True,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
004,Maxi,backstep_candidate,457,458,027E,(any:back),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
004,Maxi,backstep_candidate,268,269,00E1,(any:back),False,False,True,True,decoded_root_motion,1,1,25,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,backstep_candidate,340,341,00F5,(any:back),False,False,True,True,decoded_root_motion,2,2,17,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,backstep_candidate,340,341,00F5,(any:back),False,False,True,True,decoded_root_motion,2,2,17,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,backstep_candidate,340,341,00F5,(any:back),False,False,True,True,decoded_root_motion,2,2,17,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,backstep_candidate,515,524,00C7,(any:back),False,False,True,True,decoded_root_motion,1,1,26,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,backstep_candidate,2928,443,0097,(any:back),False,False,True,True,decoded_root_motion,2,2,13,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,backstep_candidate,2929,486,00E3,(any:back),False,False,True,True,decoded_root_motion,1,1,17,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,backstep_candidate,2930,477,022A,(any:back),False,False,True,True,decoded_root_motion,1,1,31,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,backstep_candidate,2931,455,00D5,(any:back),False,False,True,True,decoded_root_motion,1,1,21,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,backstep_candidate,2932,468,0021,(any:back),False,False,True,True,decoded_root_motion,1,1,15,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,backstep_candidate,2933,495,020F,(any:back),False,False,True,True,decoded_root_motion,1,1,15,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,backstep_candidate,2933,495,020F,(any:back),False,False,True,True,decoded_root_motion,1,1,15,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,backstep_candidate,2022,2324,1255,(any:back),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
004,Maxi,backstep_candidate,2155,2330,15DF,(any:back),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
004,Maxi,backstep_candidate,2157,2330,15DF,(any:back),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
004,Maxi,backstep_candidate,2211,2333,1167,(any:back),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
004,Maxi,backstep_candidate,2250,2335,1250,(any:back),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
004,Maxi,eight_way_or_ambiguous,161,164,00D7,(any:back|forward|down),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,trusted_basic,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
004,Maxi,eight_way_or_ambiguous,317,318,0106,(back+forward),True,True,True,True,decoded_root_motion,1,1,30,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,132,offensive cells exist and no static return/recovery frame is known
004,Maxi,eight_way_or_ambiguous,415,416,027F,(back+forward),True,True,True,True,decoded_root_motion,1,1,41,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,132,offensive cells exist and no static return/recovery frame is known
004,Maxi,eight_way_or_ambiguous,318,319,0106,(back+forward),False,False,True,True,decoded_root_motion,1,1,31,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,132,offensive cells exist and no static return/recovery frame is known
004,Maxi,eight_way_or_ambiguous,2937,342,00F1,(back+forward+up),False,False,True,True,decoded_root_motion,2,2,19,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,132,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_diagonal,344,345,009A,(forward+up),False,False,True,True,decoded_root_motion,1,1,32,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,148,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_diagonal,448,449,0119,(forward+up),False,False,True,True,decoded_root_motion,1,1,27,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,148,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_diagonal,479,480,0119,(forward+up),False,False,True,True,decoded_root_motion,1,1,27,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,148,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_diagonal,2934,502,020E,(forward+up),False,False,True,True,decoded_root_motion,1,1,16,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,148,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,264,265,00FB,(any:forward),True,True,True,True,decoded_root_motion,1,1,30,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,266,273,00DF,(any:forward),True,True,True,True,decoded_root_motion,2,2,17,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cell: damage-bearing High cell has invalid active window 998-999
004,Maxi,forward_step_candidate,282,283,01CC,(any:forward),True,True,True,True,decoded_root_motion,2,2,14,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,298,301,006C,(any:forward),True,True,True,True,decoded_root_motion,2,2,34,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,347,348,01E3,(any:forward),True,True,True,True,decoded_root_motion,1,1,20,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,347,348,01E3,(any:forward),True,True,True,True,decoded_root_motion,1,1,20,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,415,418,0281,(any:forward),True,True,True,True,decoded_root_motion,1,1,25,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,455,459,0105,(any:forward),True,True,True,True,decoded_root_motion,1,1,23,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,2021,1655,1490,(any:forward),True,True,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
004,Maxi,forward_step_candidate,168,421,0183,(any:forward),False,False,True,True,decoded_root_motion,1,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
004,Maxi,forward_step_candidate,469,470,0236,(any:forward),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
004,Maxi,forward_step_candidate,497,498,0236,(any:forward),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
004,Maxi,forward_step_candidate,269,271,0105,(any:forward),False,False,True,True,decoded_root_motion,1,1,23,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,283,284,01BB,(any:forward),False,False,True,True,decoded_root_motion,1,1,10,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,334,335,00F2,(any:forward),False,False,True,True,decoded_root_motion,2,2,5,,,,attack_followup_only,confirmed_static_data,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,334,335,00F2,(any:forward),False,False,True,True,decoded_root_motion,2,2,5,,,,attack_followup_only,confirmed_static_data,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,336,337,00F3,(any:forward),False,False,True,True,decoded_root_motion,2,2,5,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,336,337,00F3,(any:forward),False,False,True,True,decoded_root_motion,2,2,5,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,336,337,00F3,(any:forward),False,False,True,True,decoded_root_motion,2,2,5,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,338,339,00F4,(any:forward),False,False,True,True,decoded_root_motion,1,1,3,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,338,339,00F4,(any:forward),False,False,True,True,decoded_root_motion,1,1,3,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,338,339,00F4,(any:forward),False,False,True,True,decoded_root_motion,1,1,3,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,447,448,0284,(any:forward),False,False,True,True,decoded_root_motion,2,2,15,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,496,497,0236,(any:forward),False,False,True,True,decoded_root_motion,3,3,21,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,2928,447,0229,(any:forward),False,False,True,True,decoded_root_motion,2,2,17,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,2929,488,023A,(any:forward),False,False,True,True,decoded_root_motion,1,1,15,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,2930,479,0065,(any:forward),False,False,True,True,decoded_root_motion,2,2,15,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,2931,461,023B,(any:forward),False,False,True,True,decoded_root_motion,1,1,25,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,2932,469,0282,(any:forward),False,False,True,True,decoded_root_motion,3,3,21,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,2933,496,0287,(any:forward),False,False,True,True,decoded_root_motion,2,2,19,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,2933,496,0287,(any:forward),False,False,True,True,decoded_root_motion,2,2,19,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,forward_step_candidate,2022,2324,1255,(any:forward),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
004,Maxi,forward_step_candidate,2155,2330,15DF,(any:forward),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
004,Maxi,forward_step_candidate,2157,2330,15DF,(any:forward),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
004,Maxi,forward_step_candidate,2212,2333,1167,(any:forward),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
004,Maxi,forward_step_candidate,2252,2335,1250,(any:forward),False,False,True,False,unknown_without_root_motion_decode,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,move_bucket_2,resolved_move_bucket,unresolved,113,root motion did not decode with high confidence
004,Maxi,sidestep_down_candidate,257,259,0066,(any:down),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
004,Maxi,sidestep_down_candidate,280,281,0067,(any:down),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
004,Maxi,sidestep_down_candidate,293,294,0068,(any:down),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
004,Maxi,sidestep_down_candidate,343,346,0104,(any:down),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
004,Maxi,sidestep_down_candidate,369,371,00F8,(any:down),True,True,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,trusted_basic,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
004,Maxi,sidestep_down_candidate,289,317,0106,(any:down),True,True,True,True,decoded_root_motion,1,1,31,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,sidestep_down_candidate,289,349,009F,(any:down),True,True,True,True,decoded_root_motion,1,1,63,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,sidestep_down_candidate,304,311,0098,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
004,Maxi,sidestep_down_candidate,305,311,0098,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
004,Maxi,sidestep_down_candidate,306,311,0098,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
004,Maxi,sidestep_down_candidate,307,311,0098,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
004,Maxi,sidestep_down_candidate,308,311,0098,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
004,Maxi,sidestep_down_candidate,309,311,0098,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
004,Maxi,sidestep_down_candidate,519,6,0082,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
004,Maxi,sidestep_down_candidate,1487,1467,0113,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,move_bucket_2,resolved_move_bucket,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
004,Maxi,sidestep_down_candidate,2603,519,025F,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
004,Maxi,sidestep_down_candidate,2603,519,025F,(any:down),False,False,True,True,decoded_root_motion,0,0,,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,measured_but_not_basic,155,source is not proven neutral or stance-root basic movement
004,Maxi,sidestep_down_candidate,2936,290,017B,(any:down),False,False,True,True,decoded_root_motion,1,1,23,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,sidestep_down_candidate,2936,304,0096,(any:down),False,False,True,True,decoded_root_motion,1,1,25,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,sidestep_up_candidate,298,302,0064,(any:up),True,True,True,True,decoded_root_motion,1,1,24,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,sidestep_up_candidate,367,368,0176,(any:up),True,True,True,True,decoded_root_motion,1,1,20,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
004,Maxi,sidestep_up_candidate,411,412,0118,(any:up),False,False,True,True,decoded_root_motion,1,1,13,,,,unknown_from_static_bytecode,unknown,004,Maxi,local,resolved_local,unresolved,155,offensive cells exist and no static return/recovery frame is known
